DSRI,GMI,AQI,SGI,DEPI,SGAI,TATA,LVGI,FRAUD_FLAG
0.954107109,1.295422784,0.935465753,1.095421015,0.767971799,0.623781002,0.063258669,1.534505257,0
0.78235896,1.692963282,0.960570704,0.502866438,0.89389198,1.031495989,0.00598938,1.049772739,0
0.438161514,1.505443529,0.951504659,1.328959739,0.902292915,1.00749136,-0.088402699,0.667382137,0
1.0631381,1.239240398,0.947043461,0.847798666,0.83159084,1.049256708,0.200662061,0.536832768,0
1.095663156,0.926089727,0.688860639,0.709335234,0.955060446,1.103994155,0.030444454,1.542548404,0
1.960494803,1.092768537,0.634680127,1.404517267,1.256623703,0.800501649,-0.03010868,0.863415591,0
1.746984748,1.033426264,1.057261693,1.03835661,1.339517385,1.0682998,-0.058666407,1.301063497,0
1.394474084,0.735644313,1.318828535,1.561081763,1.071234994,1.110799665,-0.030257135,1.121529029,0
1.929567031,1.295084472,0.915577576,0.834423692,0.985152798,0.877902067,0.123576423,0.975003564,0
1.686816224,1.570205901,1.125861188,0.961668409,1.210584794,1.1050295,0.134629482,1.022045775,1
0.497351193,1.010508952,1.233565229,1.610118411,0.577206301,1.020176657,0.10216975,1.575013364,1
1.57360966,1.74909695,0.801655449,1.261937064,0.838964306,0.842202558,0.060587026,0.665580971,0
1.449008993,0.632725164,1.045006143,0.559068784,0.585673919,1.070697174,-0.049641647,0.984063431,0
1.098717719,1.416309065,0.88336988,1.253104353,0.836860057,0.927322314,-0.008395276,1.371969728,1
0.704679118,1.601456071,1.451529873,1.742495419,0.896596495,1.174266319,-0.038529553,0.715056497,0
1.408390397,1.038790826,1.440614877,0.958569022,1.345536376,0.940208405,0.09582568,1.495184842,1
0.472305297,1.044183048,0.80191429,1.389223079,0.497787607,0.677558605,-0.035064998,1.367674915,0
1.192483763,1.412829553,1.146471096,0.810245234,0.96665948,1.066746746,-0.007139689,1.181538706,0
0.984018357,1.251797333,1.316899825,1.09528669,1.173913294,1.057350812,0.035321021,0.949052929,0
0.759405285,0.500776597,1.262082375,1.585934215,1.132146133,0.729715722,-0.083584012,0.676530153,0
1.616080353,0.846988054,1.070390759,1.237692667,1.342347627,1.187634029,0.053741714,1.312113768,1
1.185542049,1.095935136,1.376639365,1.665707945,1.082210296,1.174555209,0.04142777,1.92459348,0
1.260888215,0.689090546,0.823871328,1.320120962,1.124855636,0.782504952,0.144736732,1.143767761,1
1.517755182,0.957747705,0.974226764,2.037495871,0.682298634,0.835093425,-0.015589244,0.552186377,0
1.196923305,0.696594372,0.830589395,0.524034652,0.852346228,0.964498097,-0.053935641,1.237254947,0
1.35799392,0.988948811,1.245623374,1.06312266,0.693459051,0.810286967,0.020075228,1.358078891,0
1.485548067,0.999013182,0.904340781,0.716186483,1.164521622,1.160099296,-0.037847303,0.82464427,0
1.398364574,1.205526403,1.007187706,0.74350033,1.11973809,1.037242987,0.053132367,0.906346422,0
1.300093058,1.072472203,1.204417592,0.747126522,1.112707593,0.726610714,-0.098794789,0.875786531,0
1.824089492,1.250836916,1.224562478,1.217090329,0.873713278,0.794382272,0.001572368,0.94059084,1
1.634689709,1.215063202,0.823218413,1.240520374,0.855410044,1.296929794,-0.024269734,1.048351066,0
1.169982891,1.409401998,1.314163821,1.32098237,1.091889386,1.383890594,0.095420566,0.841729667,0
0.881607467,1.362134912,1.163922417,0.700775776,0.916122789,1.134682244,-0.014845177,0.729248678,0
1.423518277,1.330437151,0.77957429,1.020310072,0.845919087,0.947181186,-0.088887661,1.152312616,0
1.275551227,2.031460229,0.718071026,0.764282144,0.948322126,0.890009272,0.033854392,1.045201388,1
1.798148482,1.204220791,1.046045072,1.524352623,0.917851593,1.137424855,0.075590891,0.969127469,0
1.545622552,1.878071451,1.262523497,0.80189298,0.876655405,1.018980134,0.028303585,1.124956915,0
1.467471536,1.223665521,1.268928966,1.064515139,0.804846437,0.597482138,0.001094178,0.643947288,0
1.204533038,1.075144726,1.139041719,1.374122577,1.139737954,1.257966996,-0.003724968,1.178960877,0
0.89350544,0.988050445,1.06216871,0.90374853,1.361209888,1.336450817,0.059035843,0.97529354,0
1.130712961,1.55291774,1.177934417,1.427551378,1.04219916,1.184313133,-0.0211559,1.17184684,0
1.366889833,1.592151018,0.836167371,1.788431894,1.094486827,0.727097201,0.023721362,1.219894732,1
0.594646967,1.279935157,1.471746966,1.225884691,1.157275571,0.840793388,0.110035726,1.439345383,0
1.634599886,1.440064032,1.468484605,1.510644366,1.123313151,0.535570035,-0.054105846,1.130886325,1
1.923465401,0.71683386,1.157203079,0.320631644,0.880617534,1.399012123,0.046506638,1.420015649,0
0.519271248,0.635366053,1.099325105,0.978379229,1.393969242,0.910815359,-0.093119153,1.003426058,0
0.709924557,1.473898066,0.947144757,1.223960327,0.898537897,1.58332233,0.068234374,1.017746746,0
1.280381862,1.061956551,1.182187211,0.728813969,1.179617673,1.488807508,-0.028304737,1.072721548,0
0.99609668,1.324790725,0.877170657,1.233059734,1.156038261,0.774143396,0.131567345,1.33223747,0
1.291317252,0.884813615,0.494096992,1.573976222,0.658311692,0.822933065,-0.068155785,1.289287723,0
1.174914087,1.597096541,0.371473175,0.398175749,0.978230717,1.116547586,0.085366323,1.140521564,0
0.841663518,0.637874398,0.850125417,0.674370854,1.06132569,0.561364474,0.147690486,0.731679398,0
1.650942219,0.684324474,1.089094531,1.223925308,1.076630242,0.890435221,-0.032455152,1.283917753,0
1.362580812,1.533293475,1.132992933,1.334167892,1.110284103,0.86546025,-0.018950794,0.84157861,0
1.004090309,0.317047462,0.928310748,1.44523215,1.201532575,1.462791485,-0.025535652,0.825230782,0
1.72675879,1.21357066,1.085458792,1.194355792,1.048496927,1.040254471,0.011130985,0.758454473,1
1.022057916,1.067802201,0.981442911,1.334604962,1.120923514,0.928808256,0.091393744,1.075049387,0
0.765355819,0.879214424,0.800171811,1.511392283,1.041009083,0.842128817,0.004599605,1.46351729,0
1.264229138,1.040018045,1.036563873,0.984216759,0.846533269,1.223512399,-0.039676658,0.810391837,0
1.323605168,0.845742952,1.253239278,0.906565566,1.056480288,0.875822294,-0.111500297,1.603572786,0
1.386170912,1.562676784,0.811484563,1.082597348,1.199817969,0.987429256,0.178155801,1.372943067,1
1.443722894,1.641349127,0.811598847,1.229795177,1.271757676,0.840219119,0.18443965,0.660619381,1
1.380643655,0.894278724,0.782687352,0.886690623,1.157463132,0.620615717,0.094818963,0.985167445,0
1.366422775,1.182657463,0.565870316,0.992497073,1.316870065,0.750991218,-0.014830696,0.78792492,0
0.99918617,0.702477059,0.929949406,1.309080708,1.133772949,0.874507073,0.109816169,1.299486637,0
0.961739504,1.421915648,1.228521528,1.213100312,1.222775964,0.934186292,0.125896553,0.803550996,0
1.459827721,1.414102752,1.093479021,1.075865151,1.23747823,0.945144019,0.029660149,0.613664157,0
1.285209779,1.01142133,1.007687279,0.453572276,1.005329892,0.977770075,0.053309484,1.002282267,0
1.487086009,1.105065518,1.0822662,1.148596803,1.195200687,0.877828092,0.148541458,1.450818222,1
0.602452996,1.071870365,0.927754628,0.761998413,0.86187102,1.337281587,-0.081236909,1.042245133,0
1.024724766,0.61446265,0.563028341,1.543233082,1.119962469,1.23699603,0.129873826,1.219533159,0
1.867456616,1.563801244,1.245929695,1.026511539,1.165405165,0.966222683,0.025267695,1.231169329,1
1.393386603,0.869914028,1.317781143,0.751507178,1.260219024,1.06356457,-0.039006264,0.646317322,0
1.303442658,0.871955218,0.867960806,1.12538269,1.214151861,0.90697794,-0.032424518,0.830187762,0
1.447773528,1.054874044,1.012291095,1.658279834,1.262822837,0.289128677,-0.019177771,1.101939256,1
1.972957684,1.398664576,0.990750207,1.40232634,1.030123934,1.005123253,-0.046805658,0.932793505,1
1.89931734,0.922609035,1.137822202,1.23796686,0.980921369,1.07640359,0.191711118,1.611336365,1
0.647167735,0.514344434,1.472473364,0.619561976,0.995020248,0.59683456,0.089296235,0.731503281,0
0.776324594,0.833900582,1.339947811,1.79864004,1.103256746,1.124852767,0.13515862,0.827221969,1
0.635306271,1.227242126,0.955771444,0.90134913,0.688250597,0.929855831,0.094989463,1.187163278,0
0.938512239,1.756925086,1.185615965,1.523513565,1.316351394,1.08448343,0.054898209,0.911631999,1
1.219221755,0.72202401,1.363589217,1.019854849,1.058774672,0.937400338,0.055980426,0.23245022,0
1.2847053,0.71104947,1.152086291,1.485003149,0.966999684,1.312738619,0.018198989,1.680404369,0
0.66433244,0.64622135,1.048825149,1.672749638,0.544056758,1.056557205,0.02473741,0.777708384,0
0.546426861,0.608982503,1.161500024,1.409254908,1.042637299,1.250604115,-0.06264827,1.268267817,0
0.932323015,1.461707438,0.874182119,1.452341984,1.010304697,1.271181536,0.136546092,0.723982649,0
1.520659943,1.548406573,0.910679719,1.110624406,0.870590714,0.720111068,-0.095058663,0.841089528,0
1.581627019,1.153326768,0.783991441,0.976413543,0.915390631,0.815245782,-0.034688847,0.613120099,0
1.797038701,0.959686168,1.126766129,1.205319476,1.044672671,1.112902671,0.21096273,0.87764198,1
1.188684412,1.637343136,1.017149273,1.014034198,0.932352708,0.908615679,0.060893831,0.906715455,1
1.489853722,1.152172412,0.844220485,2.136881484,1.164375613,0.940348308,0.064216836,1.060230297,1
1.553463236,1.426831013,1.008955147,0.753056685,0.900243282,1.321641206,0.100987084,0.988229347,0
1.026099339,0.945065317,1.167499565,1.550834087,1.080921686,0.922408405,-0.073226999,0.667544052,0
1.335745709,1.113273156,1.528678076,1.356878734,1.286009074,0.757767663,-0.061503469,0.942830051,1
1.430546794,0.728797506,1.303016966,1.241948883,1.042680827,0.79155,0.014408452,1.5341032,0
0.881794834,1.288774692,0.478963036,1.74195444,1.121195425,1.545589125,-0.022268877,1.498517164,0
1.77473366,1.157281325,1.109827117,1.269350981,1.108530277,0.95544513,0.044003523,1.236706109,1
1.186415701,0.83163103,1.407331066,0.896037232,1.05159938,0.658938061,0.088843944,1.298929774,1
1.23046233,0.835667855,0.715531627,1.266692151,1.036598572,0.557635351,0.161133044,1.71824684,0
0.868430517,1.584787551,1.187889818,1.076728692,0.935725156,0.843840839,0.114887067,1.271374298,0
0.927200831,1.691500625,0.990839454,1.351313868,1.080202458,0.95086947,-0.029542137,1.293256958,0
0.43121989,1.036059399,1.337572633,1.475229453,0.993346498,1.237293427,0.020002874,0.630625092,0
1.219304557,1.120326072,1.151064299,0.806364823,1.359218034,1.213086292,-0.001755614,0.766210832,0
2.076991223,1.220034342,0.828996136,1.628134447,1.212228652,0.998413395,-0.03132487,1.090192905,0
0.843483193,1.144409527,0.99978713,1.048040062,0.759440821,0.886457853,-0.049534009,0.857767332,0
2.241668925,0.597710684,1.014576081,1.327445569,0.7705684,1.084900463,0.183144991,0.800613414,1
1.694987942,1.228361203,1.019205446,1.396812068,1.023908026,0.562813481,0.050851379,0.835262286,1
1.034243927,0.47363329,1.329815736,1.296955476,0.970938905,1.495270223,0.032061583,0.672928807,0
1.209542647,0.880194743,0.83934502,1.106356593,1.013361216,1.163526399,0.088740605,0.862584654,0
1.152714892,1.251628144,1.300762827,0.954560967,1.180232292,1.216747555,0.092699688,1.201830666,0
1.797157391,1.279998262,0.974437581,1.042402197,1.11314718,0.731461655,0.139506052,1.638897178,1
1.380955506,0.856978075,1.105877777,1.776068773,1.111125846,1.32066216,-0.009492929,1.339094655,1
1.613690917,0.962468918,1.068094397,0.803653425,1.339238933,0.88499571,0.082217777,1.290846646,0
1.325360146,0.921849047,1.044548665,0.862302665,0.772221689,0.761860469,-0.022893918,0.612939985,0
1.160809618,1.069146751,1.046599291,0.844740471,1.070787767,0.990206907,0.034787365,1.135789012,0
1.314248178,1.091961696,1.41433964,1.204301552,0.93418949,0.984361229,0.054539405,1.079912029,0
1.057569518,1.300540439,1.260612481,0.54011782,1.337087157,0.730365732,0.06235872,1.187222329,1
0.691728585,0.944930941,0.959321078,0.608576058,0.608129679,0.776265662,0.058825688,0.991793759,0
1.484791002,1.212018858,1.445696814,1.045618067,0.616903683,0.756692056,0.114146479,1.598623022,1
0.674592443,1.252104729,1.118670268,0.634889822,1.110927259,0.759071233,0.002240929,1.115832655,0
1.105908038,1.159486813,1.139406065,0.667491476,1.275259312,0.902975523,0.064533942,1.145067006,0
1.046047499,1.022118253,0.84067023,0.637892636,1.204650864,0.652753716,-0.010712387,0.511267933,0
1.425173876,1.154193639,0.925625335,0.811355316,0.889803841,0.827156376,0.283660205,1.067997295,1
1.747646605,1.325522082,0.877874123,1.442498603,1.351284344,1.261283637,-0.023029145,1.444777805,1
1.621739727,1.35175546,1.071518216,1.532283182,0.80370625,1.205827363,-0.006052212,1.266672682,1
1.435348757,1.644611805,1.20969577,1.917600357,1.311496838,0.73753019,0.120611846,0.453322718,1
0.979544924,0.802992129,1.141808075,1.902944743,0.83015435,1.239551229,0.015642789,0.965097478,1
1.135785796,0.967997783,1.447011039,1.464525084,0.979635166,0.508390183,0.12064369,1.61956984,1
1.084754203,0.615959402,0.828060499,1.56107107,1.177853908,1.607286081,0.062241807,1.054807784,0
1.035401494,1.379302839,1.078717261,1.202440836,0.756758434,1.325078298,0.017744859,1.196724795,0
1.059142112,0.999647748,0.729265168,1.357945941,1.34380468,0.860067022,-0.010220428,1.585702786,0
1.049801688,1.161857295,0.819532257,1.927441219,0.978411234,1.09560664,-0.013106925,1.053615758,1
1.034300833,0.918698429,1.366144594,1.298485147,1.077455227,0.649770168,0.01861432,1.337308958,0
1.533159056,1.001988802,0.934208783,1.611295431,1.282440158,1.015110697,0.036048295,1.223418763,0
0.830877089,1.466957032,0.849159051,0.776259357,0.891374931,0.954084242,-0.016550499,1.287544659,0
0.944684064,1.308270023,0.517505781,0.88350451,1.262162737,0.791309153,0.041261406,1.213764697,0
0.645807648,1.066543383,0.846661338,1.274827839,1.378106714,0.882860628,-0.037529223,0.935711036,0
1.695418981,1.330344176,0.998679931,1.209972668,0.918884201,0.858253131,0.110472097,0.965660735,1
0.921223964,1.336970024,0.71064926,0.902026325,1.323877535,0.71706582,0.125788992,0.843627146,0
1.431271331,0.982572345,0.984304153,2.112951034,0.697884281,0.785463189,-0.006346015,0.608087264,1
1.366361601,0.659276132,1.367657765,1.219037642,1.127920079,0.639538894,-0.010813844,1.473358973,1
1.661593517,0.830251512,0.873173665,0.972909979,0.804280297,1.214332691,0.064233345,1.10302489,1
1.126494156,0.697841419,0.814154238,1.210647531,1.23851371,0.766971813,0.151229287,1.458248055,0
0.868361074,1.449330394,0.769024633,1.160170681,1.22209121,0.694494782,0.168933093,1.569611802,0
0.655487508,1.501434565,0.764558977,1.225121019,1.465475999,1.21037617,-0.062219418,1.116025244,0
0.225377524,1.575912164,1.183894362,0.512513194,1.334256597,1.092405089,0.130504386,0.70595326,0
1.256473629,0.494133335,1.062167184,1.666778679,1.01684576,1.201125264,0.045075733,1.041143556,0
1.4714154,1.421420273,1.28921422,1.689531768,0.833650503,1.229020806,0.046624824,0.898656918,1
1.365090837,1.763657393,1.554959473,1.738128309,1.163137416,1.484363724,0.090376989,0.505954862,1
0.664582494,1.433596314,0.592402217,1.280172703,1.037853718,0.960990058,0.011523402,0.949481329,0
1.563589151,0.454631115,1.145019677,1.414992424,1.360231009,0.63559808,0.137736051,1.078538836,0
0.95562439,1.630489493,0.770345166,0.803509221,0.616723831,1.06775945,0.163916982,0.907002681,0
0.882583777,1.112506711,1.247224825,1.483159731,1.487611352,0.832748844,0.166902742,0.868536474,1
0.947778718,1.030280268,0.982022,1.250715083,1.156398122,0.760623679,-0.097513183,0.716739253,0
1.227443123,1.235328589,1.05683069,0.965837354,0.887397576,1.024981293,0.031627419,1.158776645,0
0.68035445,0.785297923,0.729205643,1.495897877,1.196797845,1.216438183,-0.104818447,1.660780785,0
1.18703743,1.100834711,0.943393244,1.511379614,1.309484284,0.79100129,-0.011222405,1.483587166,0
1.350306886,1.586128894,1.072415563,1.174243534,1.072869378,1.318597022,-0.14179991,1.296088066,0
1.587563364,1.286719061,1.389019537,1.325353032,0.697015923,0.75259651,0.086021331,1.302622736,1
1.26158483,1.117520442,0.851359868,0.737313195,0.991230593,0.939024195,0.067544771,1.060207057,0
0.731130026,1.126882448,0.912327107,1.647273375,1.257879011,1.09657697,0.015391911,0.558646046,0
1.25211158,0.745581805,1.286072411,0.790474725,1.149332947,0.903025198,-0.013291849,0.989170493,0
0.828909604,1.055003633,0.835164929,0.867829741,1.018698594,0.555999415,0.07512253,0.809216694,0
0.808719195,0.609711399,1.335596286,1.174926258,1.311663166,1.231851873,-0.030913766,1.146409025,0
0.723053739,1.406732286,1.047728356,1.595806514,1.197861168,0.844133915,-0.036356969,1.469964411,0
0.531061212,0.444286855,1.12578074,1.595579453,1.213267831,1.186224612,-0.046193296,1.692022877,0
1.001492891,1.356470114,1.141880576,1.148070151,0.967873062,0.683963966,0.033692726,1.119386309,0
1.59511106,1.39382327,0.895944862,1.459205345,0.948523264,0.726640854,0.003415394,0.599853099,1
1.989769405,1.495629385,1.147471705,0.47437662,0.710008056,1.215608352,0.019260959,1.118802815,0
0.999245195,1.126057749,0.856907554,0.862272004,0.998121649,1.085127023,0.091744699,1.126956849,0
1.580136934,1.37498854,0.924474249,0.870419824,1.237078411,0.890353572,0.127063728,1.303653161,0
1.061896189,1.052076008,1.189672742,1.650885164,1.009181341,1.0887579,0.166038463,1.094241335,1
0.622242498,0.743990865,1.123348489,1.411861665,1.139107769,0.761490216,0.054810958,1.119955482,0
1.445329792,1.559219718,1.031258762,1.22386111,1.272239871,1.027564779,0.077807128,0.910381773,0
1.28218493,1.070934251,0.735317088,1.262694026,1.124566598,1.032138481,0.065107709,1.006429405,0
1.836306863,0.677146605,0.797710428,1.77733571,1.144102952,0.906554599,-0.083934856,1.253969728,1
0.662862531,0.959955516,1.119177261,1.081928133,0.778435508,0.791178574,0.020424236,0.497454885,0
2.178611448,0.971802595,1.233035141,0.624373077,0.985487043,1.017562145,0.020792142,1.00481343,0
1.757101063,1.238509075,0.772588624,1.584878074,1.395325301,0.986254714,0.009134974,1.30636999,1
1.193726749,1.804114245,0.840043688,1.222735615,1.070759436,0.88354448,0.046724854,1.592218682,0
1.095476773,1.256725584,1.083546294,1.531468671,1.429347636,0.741546382,0.032441556,0.980499067,0
0.949466546,1.162053156,1.078196966,1.132094077,0.905376874,1.003119262,-0.028906141,1.455610934,0
1.238406424,1.83673286,0.644010698,0.814524191,1.09678949,0.884169409,0.037917924,1.607007154,0
1.135622346,1.393668062,1.090390753,1.311128688,0.973464312,0.741335595,-0.001124032,0.98438528,0
1.379828395,1.176274761,0.900408047,1.154070028,1.168396937,1.010882453,-0.159539418,0.93253744,0
1.096971669,0.956176442,1.460261657,1.223976913,1.229001734,1.402076368,-0.061765514,1.045377659,1
1.695237292,1.194860023,1.112299636,1.796628198,1.170493219,0.908293084,0.057113146,1.075414464,1
1.243766111,1.080082879,1.155368362,0.710519009,1.258370429,1.374444135,0.137351305,1.4272468,0
1.11011404,1.127430238,1.161839826,1.264367464,1.047365402,1.528582929,-0.144176261,0.867882446,0
1.558500304,1.494320727,0.746518155,0.822401324,1.011894326,0.761645274,-0.019631331,1.561419631,1
0.632116729,0.937903345,1.535969223,0.113781611,0.698361399,1.002261052,0.084516307,0.859772734,0
1.319345923,1.254062212,0.644272188,1.130413924,1.177690187,1.525932979,0.120255637,0.720672524,0
1.208949968,1.384681997,1.248925785,1.162409175,1.084436818,0.96973001,0.016390915,1.257133163,0
0.706202314,0.901366245,1.204665984,1.399408841,1.036417052,1.009203036,-0.004622589,1.469168129,0
0.602023852,0.853213575,0.930749405,1.062983701,1.011836519,0.582498631,0.14757686,1.153596644,0
1.553620751,1.054897423,1.216612579,0.554399858,1.042624088,0.867084525,0.113687416,1.230525319,1
1.536976742,0.961511123,0.9706067,0.821027369,1.002752774,1.138897171,0.118689472,1.686289171,1
1.26039545,1.445699783,0.881134639,1.676783535,0.944393232,1.607320661,0.01255488,1.473395834,0
1.800830222,0.799469516,1.167389792,0.815348828,1.097917776,0.950998292,0.139095539,1.109277625,1
1.354338864,1.120541411,0.798359752,1.783290212,1.146831824,0.584343419,-0.105605499,0.970655935,0
1.637431862,1.8638145,0.99393621,1.569993717,0.895886417,0.648687702,0.140498407,1.42851766,1
1.347113606,1.22391696,0.901455813,1.022887758,0.969852886,0.991052579,0.044677428,1.348785174,0
1.103466652,1.273787043,0.966005123,0.858368335,1.00907565,1.2943017,0.060314735,1.225573005,0
0.829864062,1.448204749,1.15818215,1.569165188,1.050962661,1.159338421,-0.025620213,1.001895894,0
0.988797311,0.96111528,0.901408407,1.053635502,1.024362906,1.115063966,-0.095122108,1.077083109,0
1.110007205,0.775574111,1.001919022,0.531739944,1.18194424,1.327286097,0.058616332,1.055744131,0
1.677103586,1.152953383,0.924213687,1.374926648,0.719526597,0.819942728,0.094111564,1.006889365,1
1.469471845,1.179621149,1.410999166,1.316905379,0.75499256,1.00477368,0.106215391,0.919655559,0
1.315611674,0.614536762,1.1356531,1.605082481,1.08871388,0.86990447,0.097582288,1.179559591,1
1.504503468,1.212521574,1.105017408,1.289838,0.92946283,0.932136066,0.079452936,0.906105411,1
1.3845843,1.42095515,1.220854626,0.930341209,1.226848461,0.748432661,-0.023902915,1.153213751,1
1.291678164,0.826115578,0.901466356,1.657871536,1.283960191,0.914005982,0.111398086,0.47003803,0
0.675469209,1.230666755,1.264814306,1.696796173,1.096749435,0.993071108,-0.032849788,0.920037749,0
1.598705151,1.367679098,1.136544436,1.243282386,0.835605017,0.907132125,0.138565139,1.42949876,1
1.039520853,1.276003463,0.659777274,1.174128766,1.260918703,0.959734624,0.04328145,0.829871232,0
1.580989097,1.304301872,0.692992292,0.620691591,1.089780532,1.101260136,0.045943262,1.277630588,0
1.614823602,1.026559927,0.906925737,0.906989463,0.752612805,1.309673942,0.119274129,0.854814875,0
0.965486282,0.761748699,0.719748376,1.454307857,0.77029607,1.327788967,0.13011749,1.332735697,0
1.532400628,0.965856061,0.990430385,0.92708788,1.353389358,1.190355442,0.111651094,1.010867316,0
1.073654382,0.924182869,0.796565502,0.567264852,1.320227183,0.68500463,-0.015636628,0.999006019,0
1.075738685,1.075922286,1.025569237,2.548351116,0.546571372,0.909897504,0.111013564,1.116305444,1
1.290115632,1.427981272,1.402927344,0.564637617,0.778441821,0.931428742,-0.015183169,0.69697191,0
1.299565406,0.706447962,1.037655774,2.052700559,1.278171099,0.835712542,0.113032112,1.391627246,0
1.21349303,1.143275007,0.974258886,1.027030622,1.046301482,1.085587795,-0.064013056,1.491030032,0
